time,inlet,layer,DO_mgL
2017-10-06,commencement (CMB003),bottom,4.254540920257568
2017-10-07,commencement (CMB003),bottom,4.205899715423584
2017-10-08,commencement (CMB003),bottom,4.176482200622559
2017-10-09,commencement (CMB003),bottom,4.176402568817139
2017-10-10,commencement (CMB003),bottom,4.187957286834717
2017-10-11,commencement (CMB003),bottom,4.191764831542969
2017-10-12,commencement (CMB003),bottom,4.182651042938232
2017-10-13,commencement (CMB003),bottom,4.175870895385742
2017-10-14,commencement (CMB003),bottom,4.169078826904297
2017-10-15,commencement (CMB003),bottom,4.1543097496032715
2017-10-16,commencement (CMB003),bottom,4.1521782875061035
2017-10-17,commencement (CMB003),bottom,4.152405261993408
2017-10-18,commencement (CMB003),bottom,4.1328253746032715
2017-10-19,commencement (CMB003),bottom,4.14046049118042
2017-10-20,commencement (CMB003),bottom,4.138853073120117
2017-10-21,commencement (CMB003),bottom,4.163445949554443
2017-10-22,commencement (CMB003),bottom,4.187300205230713
2017-10-23,commencement (CMB003),bottom,4.222933769226074
2017-10-24,commencement (CMB003),bottom,4.235979080200195
2017-10-25,commencement (CMB003),bottom,4.233770847320557
2017-10-26,commencement (CMB003),bottom,4.244979381561279
2017-10-27,commencement (CMB003),bottom,4.271773338317871
2017-10-28,commencement (CMB003),bottom,4.234683513641357
2017-10-29,commencement (CMB003),bottom,4.206976890563965
2017-10-30,commencement (CMB003),bottom,4.181665897369385
2017-10-31,commencement (CMB003),bottom,4.167322635650635
2017-11-01,commencement (CMB003),bottom,4.167892932891846
2017-11-02,commencement (CMB003),bottom,4.162807941436768
2017-11-03,commencement (CMB003),bottom,4.148309707641602
2017-11-04,commencement (CMB003),bottom,4.203511714935303
2017-11-05,commencement (CMB003),bottom,4.251765251159668
2017-11-06,commencement (CMB003),bottom,4.264693260192871
2017-11-07,commencement (CMB003),bottom,4.267007350921631
2017-11-08,commencement (CMB003),bottom,4.299830913543701
2017-11-09,commencement (CMB003),bottom,4.310449123382568
2017-11-10,commencement (CMB003),bottom,4.315882682800293
2017-11-11,commencement (CMB003),bottom,4.315815448760986
2017-11-12,commencement (CMB003),bottom,4.304842472076416
2017-11-13,commencement (CMB003),bottom,4.318515777587891
2017-11-14,commencement (CMB003),bottom,4.356852054595947
2017-11-15,commencement (CMB003),bottom,4.335353851318359
2017-11-16,commencement (CMB003),bottom,4.355778217315674
2017-11-17,commencement (CMB003),bottom,4.404789447784424
2017-11-18,commencement (CMB003),bottom,4.459709644317627
2017-11-19,commencement (CMB003),bottom,4.485846996307373
2017-11-20,commencement (CMB003),bottom,4.506348609924316
2017-11-21,commencement (CMB003),bottom,4.516054153442383
2017-11-22,commencement (CMB003),bottom,4.536847114562988
2017-11-23,commencement (CMB003),bottom,4.570356369018555
2017-11-24,commencement (CMB003),bottom,4.590066909790039
2017-11-25,commencement (CMB003),bottom,4.610789775848389
2017-11-26,commencement (CMB003),bottom,4.577693939208984
2017-11-27,commencement (CMB003),bottom,4.63501501083374
2017-11-28,commencement (CMB003),bottom,4.6599836349487305
2017-11-29,commencement (CMB003),bottom,4.707009315490723
2017-11-30,commencement (CMB003),bottom,4.745840549468994
2017-12-01,commencement (CMB003),bottom,4.806437015533447
2017-12-02,commencement (CMB003),bottom,4.7846999168396
2017-12-03,commencement (CMB003),bottom,4.832273006439209
2017-12-04,commencement (CMB003),bottom,4.954303741455078
2017-12-05,commencement (CMB003),bottom,5.118311882019043
2017-12-06,commencement (CMB003),bottom,5.157834053039551
2017-12-07,commencement (CMB003),bottom,5.129898548126221
2017-12-08,commencement (CMB003),bottom,5.136363506317139
2017-12-09,commencement (CMB003),bottom,5.18615198135376
2017-12-10,commencement (CMB003),bottom,5.1378960609436035
2017-12-11,commencement (CMB003),bottom,5.203978538513184
2017-12-12,commencement (CMB003),bottom,5.2426862716674805
2017-12-13,commencement (CMB003),bottom,5.236997604370117
2017-12-14,commencement (CMB003),bottom,5.2935075759887695
2017-12-15,commencement (CMB003),bottom,5.347794532775879
2017-12-16,commencement (CMB003),bottom,5.2690749168396
2017-12-17,commencement (CMB003),bottom,5.27341890335083
2017-12-18,commencement (CMB003),bottom,5.289271354675293
2017-12-19,commencement (CMB003),bottom,5.305990695953369
2017-12-20,commencement (CMB003),bottom,5.417942523956299
2017-12-21,commencement (CMB003),bottom,5.565919399261475
2017-12-22,commencement (CMB003),bottom,5.606131553649902
2017-12-23,commencement (CMB003),bottom,5.462613582611084
2017-12-24,commencement (CMB003),bottom,5.413025856018066
2017-12-25,commencement (CMB003),bottom,5.360672473907471
2017-12-26,commencement (CMB003),bottom,5.362229347229004
2017-12-27,commencement (CMB003),bottom,5.392670631408691
2017-12-28,commencement (CMB003),bottom,5.408268451690674
2017-12-29,commencement (CMB003),bottom,5.421525955200195
2017-12-30,commencement (CMB003),bottom,5.419325828552246
2017-12-31,commencement (CMB003),bottom,5.425755977630615
2017-01-01,lynchcove (HCB007),surface,7.453842104890852
2017-01-02,lynchcove (HCB007),surface,6.630078664457513
2017-01-03,lynchcove (HCB007),surface,7.0152757343812135
2017-01-04,lynchcove (HCB007),surface,6.8343346001396945
2017-01-05,lynchcove (HCB007),surface,8.02830528923072
2017-01-06,lynchcove (HCB007),surface,8.779807982287855
2017-01-07,lynchcove (HCB007),surface,8.733303112599582
2017-01-08,lynchcove (HCB007),surface,8.468812132595506
2017-01-09,lynchcove (HCB007),surface,8.7155433358102
2017-01-10,lynchcove (HCB007),surface,8.853300617532058
2017-01-11,lynchcove (HCB007),surface,7.890600053538736
2017-01-12,lynchcove (HCB007),surface,8.806176955787016
2017-01-13,lynchcove (HCB007),surface,8.561347556378854
2017-01-14,lynchcove (HCB007),surface,8.456813232009166
2017-01-15,lynchcove (HCB007),surface,8.41471386603688
2017-01-16,lynchcove (HCB007),surface,8.389184984605764
2017-01-17,lynchcove (HCB007),surface,8.317553676684817
2017-01-18,lynchcove (HCB007),surface,8.101491899085708
2017-01-19,lynchcove (HCB007),surface,8.26310123578823
2017-01-20,lynchcove (HCB007),surface,8.102197724197955
2017-01-21,lynchcove (HCB007),surface,8.028881615991722
2017-01-22,lynchcove (HCB007),surface,8.131889417965159
2017-01-23,lynchcove (HCB007),surface,7.63170256028654
2017-01-24,lynchcove (HCB007),surface,7.777323312905415
2017-01-25,lynchcove (HCB007),surface,7.774072105153716
2017-01-26,lynchcove (HCB007),surface,7.526420762538795
2017-01-27,lynchcove (HCB007),surface,7.682284099863462
2017-01-28,lynchcove (HCB007),surface,7.660620415088133
2017-01-29,lynchcove (HCB007),surface,7.675709742632262
2017-01-30,lynchcove (HCB007),surface,7.662940676700404
2017-01-31,lynchcove (HCB007),surface,7.56053231290965
2017-02-01,lynchcove (HCB007),surface,7.474375194931137
2017-02-02,lynchcove (HCB007),surface,8.152150890077921
2017-02-03,lynchcove (HCB007),surface,8.810534612890546
2017-02-04,lynchcove (HCB007),surface,9.089323055524439
2017-02-05,lynchcove (HCB007),surface,9.386738307261918
2017-02-06,lynchcove (HCB007),surface,9.186873526522293
2017-02-07,lynchcove (HCB007),surface,9.424727436667075
2017-02-08,lynchcove (HCB007),surface,8.57966074013523
2017-02-09,lynchcove (HCB007),surface,8.407470025396941
2017-02-10,lynchcove (HCB007),surface,9.071099962460812
2017-02-11,lynchcove (HCB007),surface,9.707031062299171
2017-02-12,lynchcove (HCB007),surface,9.076387344424878
2017-02-13,lynchcove (HCB007),surface,8.858731073820824
2017-02-14,lynchcove (HCB007),surface,9.03730720241402
2017-02-15,lynchcove (HCB007),surface,9.194561095312439
2017-02-16,lynchcove (HCB007),surface,9.051656498152763
2017-02-17,lynchcove (HCB007),surface,9.111729891554706
2017-02-18,lynchcove (HCB007),surface,8.66068255215065
2017-02-19,lynchcove (HCB007),surface,9.336300824166793
2017-02-20,lynchcove (HCB007),surface,9.186956792857758
2017-02-21,lynchcove (HCB007),surface,9.004703220674786
2017-02-22,lynchcove (HCB007),surface,9.697301538737658
2017-02-23,lynchcove (HCB007),surface,9.921140329946118
2017-02-24,lynchcove (HCB007),surface,10.011579344842616
2017-02-25,lynchcove (HCB007),surface,10.006342349374624
2017-02-26,lynchcove (HCB007),surface,10.35892113384108
2017-02-27,lynchcove (HCB007),surface,10.310758811123794
2017-02-28,lynchcove (HCB007),surface,10.675154996865135
2017-03-01,lynchcove (HCB007),surface,10.724861274161603
2017-03-02,lynchcove (HCB007),surface,10.453381158696015
2017-03-03,lynchcove (HCB007),surface,10.249241777700158
2017-03-04,lynchcove (HCB007),surface,9.911965456762058
2017-03-05,lynchcove (HCB007),surface,9.268322827736464
2017-03-06,lynchcove (HCB007),surface,9.488156061810443
2017-03-07,lynchcove (HCB007),surface,9.539036379927065
2017-03-08,lynchcove (HCB007),surface,9.13374182812615
2017-03-09,lynchcove (HCB007),surface,9.168099681761836
2017-03-10,lynchcove (HCB007),surface,9.083228700316266
2017-03-11,lynchcove (HCB007),surface,9.55076573471003
2017-03-12,lynchcove (HCB007),surface,9.254326336064405
2017-03-13,lynchcove (HCB007),surface,9.070890874235852
2017-03-14,lynchcove (HCB007),surface,9.22110868808664
2017-03-15,lynchcove (HCB007),surface,9.125659265920396
2017-03-16,lynchcove (HCB007),surface,9.16462708996461
2017-03-17,lynchcove (HCB007),surface,9.18896016697579
2017-03-18,lynchcove (HCB007),surface,8.924303905577032
2017-03-19,lynchcove (HCB007),surface,9.558191049218346
2017-03-20,lynchcove (HCB007),surface,9.112210201632832
2017-03-21,lynchcove (HCB007),surface,9.76277202727516
2017-03-22,lynchcove (HCB007),surface,10.306562229211739
2017-03-23,lynchcove (HCB007),surface,10.35856118654583
2017-03-24,lynchcove (HCB007),surface,9.98854196257599
2017-03-25,lynchcove (HCB007),surface,10.295471079409555
2017-03-26,lynchcove (HCB007),surface,10.209538035182119
2017-03-27,lynchcove (HCB007),surface,10.037982578405522
2017-03-28,lynchcove (HCB007),surface,10.252936792948523
2017-03-29,lynchcove (HCB007),surface,9.775641628289947
2017-03-30,lynchcove (HCB007),surface,9.73839401544476
2017-03-31,lynchcove (HCB007),surface,9.54631174894529
2017-04-01,lynchcove (HCB007),surface,9.916269786179898
2017-04-02,lynchcove (HCB007),surface,10.10393160421331
2017-04-03,lynchcove (HCB007),surface,10.292770391388352
2017-04-04,lynchcove (HCB007),surface,10.410219426104932
2017-04-05,lynchcove (HCB007),surface,10.44564829034155
2017-04-06,lynchcove (HCB007),surface,10.38794350145415
2017-04-07,lynchcove (HCB007),surface,10.162951695415758
2017-04-08,lynchcove (HCB007),surface,10.154665374360128
2017-04-09,lynchcove (HCB007),surface,10.168545929233545
2017-04-10,lynchcove (HCB007),surface,9.9837743682872
2017-04-11,lynchcove (HCB007),surface,10.277086281474476
2017-04-12,lynchcove (HCB007),surface,9.8157589568003
2017-04-13,lynchcove (HCB007),surface,10.240415355124973
2017-04-14,lynchcove (HCB007),surface,10.4281587099202
2017-04-15,lynchcove (HCB007),surface,10.558364288560268
2017-04-16,lynchcove (HCB007),surface,9.969739069711935
2017-04-17,lynchcove (HCB007),surface,10.356037718843119
2017-04-18,lynchcove (HCB007),surface,10.856200225478254
2017-04-19,lynchcove (HCB007),surface,10.971692086466813
2017-04-20,lynchcove (HCB007),surface,11.022270457866071
2017-04-21,lynchcove (HCB007),surface,11.134907781509344
2017-04-22,lynchcove (HCB007),surface,10.589313589005908
2017-04-23,lynchcove (HCB007),surface,10.894120454296196
2017-04-24,lynchcove (HCB007),surface,10.860218678786515
2017-04-25,lynchcove (HCB007),surface,10.654922815607511
2017-04-26,lynchcove (HCB007),surface,10.729421871056424
2017-04-27,lynchcove (HCB007),surface,10.399936299086397
2017-04-28,lynchcove (HCB007),surface,10.55713159092444
2017-04-29,lynchcove (HCB007),surface,10.74829187383709
2017-04-30,lynchcove (HCB007),surface,10.64582082566446
2017-05-01,lynchcove (HCB007),surface,10.562925921407944
2017-05-02,lynchcove (HCB007),surface,10.498360952023365
2017-05-03,lynchcove (HCB007),surface,10.441058547324863
2017-05-04,lynchcove (HCB007),surface,10.321687644582868
2017-05-05,lynchcove (HCB007),surface,10.41569494619739
2017-05-06,lynchcove (HCB007),surface,10.307400531079907
2017-05-07,lynchcove (HCB007),surface,10.304191510509645
2017-05-08,lynchcove (HCB007),surface,10.642101095078953
2017-05-09,lynchcove (HCB007),surface,10.946230230323117
2017-05-10,lynchcove (HCB007),surface,11.254483890555807
2017-05-11,lynchcove (HCB007),surface,11.24368716804977
2017-05-12,lynchcove (HCB007),surface,10.819531539185295
2017-05-13,lynchcove (HCB007),surface,10.596820868755625
2017-05-14,lynchcove (HCB007),surface,10.526389896509214
2017-05-15,lynchcove (HCB007),surface,10.560530515786073
2017-05-16,lynchcove (HCB007),surface,10.412400381822689
2017-05-17,lynchcove (HCB007),surface,10.248241389541667
2017-05-18,lynchcove (HCB007),surface,10.18336754964084
2017-05-19,lynchcove (HCB007),surface,10.389097544441517
2017-05-20,lynchcove (HCB007),surface,10.508279353211714
2017-05-21,lynchcove (HCB007),surface,10.600346706377513
2017-05-22,lynchcove (HCB007),surface,10.833254804651524
2017-05-23,lynchcove (HCB007),surface,10.998647877238204
2017-05-24,lynchcove (HCB007),surface,10.793659270440184
2017-05-25,lynchcove (HCB007),surface,10.78635776042293
2017-05-26,lynchcove (HCB007),surface,10.817370764611752
2017-05-27,lynchcove (HCB007),surface,10.886646034282107
2017-05-28,lynchcove (HCB007),surface,10.880865259045871
2017-05-29,lynchcove (HCB007),surface,10.938089664584702
2017-05-30,lynchcove (HCB007),surface,10.803591545613099
2017-05-31,lynchcove (HCB007),surface,10.743205770014395
2017-06-01,lynchcove (HCB007),surface,10.420422004074812
2017-06-02,lynchcove (HCB007),surface,10.040456514355348
2017-06-03,lynchcove (HCB007),surface,9.86609628299484
2017-06-04,lynchcove (HCB007),surface,10.020669412758016
2017-06-05,lynchcove (HCB007),surface,10.233058524033327
2017-06-06,lynchcove (HCB007),surface,10.526948784539137
2017-06-07,lynchcove (HCB007),surface,10.615746102382614
2017-06-08,lynchcove (HCB007),surface,10.400413628174555
2017-06-09,lynchcove (HCB007),surface,10.050334075317002
2017-06-10,lynchcove (HCB007),surface,9.846027459317712
2017-06-11,lynchcove (HCB007),surface,9.912084925716679
2017-06-12,lynchcove (HCB007),surface,9.991219921439832
2017-06-13,lynchcove (HCB007),surface,9.867144840569907
2017-06-14,lynchcove (HCB007),surface,9.854323433185774
2017-06-15,lynchcove (HCB007),surface,9.867813690730095
2017-06-16,lynchcove (HCB007),surface,9.609686312368757
2017-06-17,lynchcove (HCB007),surface,9.534892964614535
2017-06-18,lynchcove (HCB007),surface,9.546076680156338
2017-06-19,lynchcove (HCB007),surface,9.462476621957576
2017-06-20,lynchcove (HCB007),surface,9.685188513949996
2017-06-21,lynchcove (HCB007),surface,9.723987181658332
2017-06-22,lynchcove (HCB007),surface,9.989964216318722
2017-06-23,lynchcove (HCB007),surface,10.160244415809814
2017-06-24,lynchcove (HCB007),surface,10.230818130194997
2017-06-25,lynchcove (HCB007),surface,10.39150189782796
2017-06-26,lynchcove (HCB007),surface,10.393491213377398
2017-06-27,lynchcove (HCB007),surface,10.355877068402348
2017-06-28,lynchcove (HCB007),surface,10.308727036771757
2017-06-29,lynchcove (HCB007),surface,10.072848771129815
2017-06-30,lynchcove (HCB007),surface,10.145562387210674
2017-07-01,lynchcove (HCB007),surface,10.266458683105713
2017-07-02,lynchcove (HCB007),surface,10.348977977269767
2017-07-03,lynchcove (HCB007),surface,10.392698763893515
